X,Y,OBJECTID,project,Farm,Lat,Long,Depth,Depthcode,pH,N,OC,P,Ca,Mg,K,Na,Zn,Cu,Mn,Fe
6.91666700000007,6.26666700000004,148,South East,Ntege,6.266667,6.916667,20-50 cm,2,5,0.04,0.3,1,160,24,78.2,92,2.56,1.45,12.3,13
7.43333300000006,5.10000000000002,149,South East,Ntigha,5.1,7.433333,0-20 cm,1,4.8,0.08,1.59,15,336,100.8,23.46,6.9,2.48,8.3,29,0.8
7.43333300000006,5.10000000000002,150,South East,Ntigha,5.1,7.433333,20-50 cm,2,4.5,0.06,1.5,8.6,298,78,15.64,9.2,2.34,4.65,26.5,0.61
8.31666700000005,6.08333300000004,151,South East,Obubra,6.083333,8.316667,0-20 cm,1,6,0.1,1.4,6.7,434,132,160.31,32.2,9.47,30.1,25.1,6.12
8.31666700000005,6.08333300000004,152,South East,Obubra,6.083333,8.316667,20-50 cm,2,5.1,0.09,0.95,5.11,408,106.8,121.21,23,5.89,25.8,20.3,4.5
6.86666700000006,6.15000000000003,153,South East,Ogidi,6.15,6.866667,0-20 cm,1,5,0.09,1.25,8.5,232,130.8,24.633,27.6,3.1,0.82,9.4,26
6.86666700000006,6.15000000000003,154,South East,Ogidi,6.15,6.866667,20-50 cm,2,4.5,0.06,1.03,7,260,100.8,15.64,9.2,1.87,0.34,6.2,20.7
6.71166700000003,4.79083300000002,155,South East,Ogonokom,4.790833,6.711667,0-20 cm,1,5.2,0.08,1.05,7,292,96,23.46,13.8,4.8,0.05,4.84,31.8
6.71166700000003,4.79083300000002,156,South East,Ogonokom,4.790833,6.711667,20-50 cm,2,5,0.06,0.9,5,280,84,19.55,6.9,2.96,0.62,5,27
7.65000000000003,5.70000000000005,157,South East,Ohafia,5.7,7.65,0-20 cm,1,5,0.09,1.23,23,238,87.6,31.28,6.9,2.18,0.93,3.47,34.6
7.65000000000003,5.70000000000005,158,South East,Ohafia,5.7,7.65,20-50 cm,2,4.5,0.08,0.94,16.1,174,49.2,15.64,6.9,2.24,0.74,1.28,28.1
7.26666700000004,6.26666700000004,159,South East,Oji River,6.266667,7.266667,0-20 cm,1,5,0.1,1.4,1.5,40,120,78.2,16.1,1.23,0.84,6.72,40
7.26666700000004,6.26666700000004,160,South East,Oji River,6.266667,7.266667,20-50 cm,2,5.1,0.08,0.8,1,20,72,78.2,13.8,2.6,0.25,10,33
8.26666700000004,5.41666700000007,161,South East,Ojokamkp,5.416667,8.266667,0-20 cm,1,4.1,0.09,7,200,100,24,54.74,2.3,4,1,4,60
8.26666700000004,5.41666700000007,162,South East,Ojokamkp,5.416667,8.266667,20-50 cm,2,4,0.09,3.4,160,100,24,35.19,18.4,4,1.9,3,100
7.35000000000002,5.81666700000005,163,South East,Okigwe,5.816667,7.35,0-20 cm,1,5,0.09,1.33,8,288,96,50.83,23,2.95,10,30,0.89
7.35000000000002,5.81666700000005,164,South East,Okigwe,5.816667,7.35,20-50 cm,2,4.8,0.08,1.24,5.12,204,79.2,31.28,27.6,2.56,4.78,25.2,0.68
7.24555600000002,4.85000000000002,165,South East,Okoloma,4.85,7.245556,0-20 cm,1,4.5,0.12,2.14,16.7,296,93.6,27.37,27.6,2.65,9.31,30,0.75
7.24555600000002,4.85000000000002,166,South East,Okoloma,4.85,7.245556,20-50 cm,2,4.5,0.07,1.85,12,208,68.4,19.55,18.4,2.37,4.85,25.1,0.56
7.03333300000003,5.41666700000007,167,South East,Oleri,5.416667,7.033333,0-20 cm,1,5.5,0.11,1.47,21,174,112.8,31.28,9.2,2.75,8.24,30.2,0.81
7.03333300000003,5.41666700000007,168,South East,Oleri,5.416667,7.033333,20-50 cm,2,5,0.09,1.2,17.5,320,68.4,23.46,13.8,2.42,5,27,0.6
6.96666700000003,6.51666700000004,169,South East,Omor,6.516667,6.966667,0-20 cm,1,4.7,0.2,1.3,4,660,240,39.1,23,3.1,3.2,18.7,23
6.96666700000003,6.51666700000004,170,South East,Omor,6.516667,6.966667,20-50 cm,2,4.7,0.1,0.6,5,800,300,19.55,23,2,0.94,23,18
7.35000000000002,5.70000000000005,171,South East,Oni.Mbais,5.7,7.35,0-20 cm,1,4.9,0.1,1.2,29.3,276,110.4,23.46,16.1,3.52,1.25,11.5,26.5
7.35000000000002,5.70000000000005,172,South East,Oni.Mbais,5.7,7.35,20-50 cm,2,4.5,0.06,0.73,20,134,56.4,15.64,4.6,2.19,1.14,6.4,20.3
6.78333300000003,6.16666700000007,173,South East,Onitsha,6.166667,6.783333,0-20 cm,1,5,0.09,1.35,9.84,240,78,39.1,23,2.87,8.65,27,0.94
6.78333300000003,6.16666700000007,174,South East,Onitsha,6.166667,6.783333,20-50 cm,2,4.8,0.05,1.24,7.5,174,69.6,27.37,29.9,2,6.9,24.3,0.78
7.15000000000003,4.71666700000003,175,South East,Onne,4.716667,7.15,0-20 cm,1,5,0.11,1.25,23,350,126,35.19,25.3,3.88,2.18,5.25,33.4
7.15000000000003,4.71666700000003,176,South East,Onne,4.716667,7.15,20-50 cm,2,4.5,0.06,0.91,18,184,81.6,15.64,13.8,2.74,1.42,3.94,21.8
7.03333300000003,5.78333300000003,177,South East,Orlu,5.783333,7.033333,0-20 cm,1,5.8,0.08,0.89,16,760,150,62.56,20.7,5,0.84,11,26
7.03333300000003,5.78333300000003,178,South East,Orlu,5.783333,7.033333,20-50 cm,2,5.2,0.05,0.72,11,480,120,35.19,13.8,2.5,0.67,7,13
7.03333300000003,5.61666700000006,179,South East,Orodo,5.616667,7.033333,0-20 cm,1,4.9,0.08,1.31,18,308,102,23.46,23,3.5,8.94,28.4,0.84
7.03333300000003,5.61666700000006,180,South East,Orodo,5.616667,7.033333,20-50 cm,2,4.5,0.06,1.18,12.5,256,80.4,15.64,27.6,2.4,6.21,25.7,0.7
8.23333300000007,4.83333300000004,181,South East,Oron,4.833333,8.233333,0-20 cm,1,4.5,0.11,5,80,590,192,78.2,27.6,6,1.3,6.5,36
8.23333300000007,4.83333300000004,182,South East,Oron,4.833333,8.233333,20-50 cm,2,4.5,0.04,1.7,150,180,48,66.47,20.7,4,1.2,1.4,70
7.03333300000003,5.48333300000007,183,South East,Owerri,5.483333,7.033333,0-20 cm,1,4.9,0.1,1.19,25,300,78,54.74,23,3.87,1.65,9.1,33.1
7.03333300000003,5.48333300000007,184,South East,Owerri,5.483333,7.033333,20-50 cm,2,4.5,0.09,1.12,20,268,72,23.46,11.5,1.45,0.58,6.5,21
7.01166700000005,4.77833300000003,185,South East,PH,4.778333,7.011667,0-20 cm,1,4.5,0.12,1.4,27,258,94.8,23.46,9.2,3.48,1.98,4.87,31.9
7.01166700000005,4.77833300000003,186,South East,PH,4.778333,7.011667,20-50 cm,2,4.5,0.09,1.2,10,142,54,11.73,9.2,3.52,0.97,4.01,20.8
7.41666700000007,6.31666700000005,187,South East,Udi,6.316667,7.416667,0-20 cm,1,5.3,0.08,0.87,8,194,84,23.46,9.2,1.87,0.15,6.21,15.3
7.41666700000007,6.31666700000005,188,South East,Udi,6.316667,7.416667,20-50 cm,2,4.5,0.05,0.61,5,164,42,15.64,4.6,0.95,0.1,3.4,9.84
7.13333300000005,6.25000000000006,189,South East,Ugwoba,6.25,7.133333,0-20 cm,1,5.4,0.06,1,6,280,156,78.2,69,4.7,2.15,11.35,20.6
7.13333300000005,6.25000000000006,190,South East,Ugwoba,6.25,7.133333,20-50 cm,2,5,0.04,0.6,5,200,84,78.2,69,2.8,1.67,0.8,15
7.41666700000007,6.50000000000006,191,South East,Ukana,6.5,7.416667,0-20 cm,1,4.5,0.08,1.01,46,228,74.4,23.46,11.5,2.8,0.56,5.2,18.3
7.41666700000007,6.50000000000006,192,South East,Ukana,6.5,7.416667,20-50 cm,2,4,0.06,0.82,30,174,57.6,15.64,6.9,1.74,0.64,3.57,7.4
7.16666700000007,5.81666700000005,193,South East,Umuagwo,5.816667,7.166667,0-20 cm,1,5.5,0.09,0.88,23,680,180,78.2,9.2,3.56,1.56,15.1,32.6
7.16666700000007,5.81666700000005,194,South East,Umuagwo,5.816667,7.166667,20-50 cm,2,5,0.04,0.06,15,560,120,58.65,4.6,2.14,1.24,10,19.5
6.88333300000005,5.25000000000006,195,South East,Umuapu,5.25,6.883333,0-20 cm,1,4.5,0.12,1.3,40,272,117.6,35.19,27.6,2.84,0.93,5.8,30
6.88333300000005,5.25000000000006,196,South East,Umuapu,5.25,6.883333,20-50 cm,2,4.5,0.09,1.14,32,240,80.4,15.64,9.2,2.1,0.76,4.67,24
7.25000000000006,5.16166700000002,197,South East,Umudike,5.161667,7.25,0-20 cm,1,5,0.12,1.65,15,298,60,31.28,23,3.19,1,11,30.3
7.25000000000006,5.16166700000002,198,South East,Umudike,5.161667,7.25,20-50 cm,2,4.5,0.09,1.58,9,280,54,23.46,18.4,2.01,0.72,3.7,25
7.41666700000007,6.60000000000002,199,South East,Umulgbe,6.6,7.416667,0-20 cm,1,5.2,0.08,1.1,21,236,100.8,35.19,29.9,2.9,0.94,8.45,33
7.41666700000007,6.60000000000002,200,South East,Umulgbe,6.6,7.416667,20-50 cm,2,5,0.06,0.82,18,172,61.2,23.46,9.2,1.48,0.73,4.87,28
7.28333300000003,5.08333300000004,201,South East,Umumba,5.083333,7.283333,0-20 cm,1,5.2,0.11,1.38,6.21,296,106.8,70.38,6.9,3.06,10.8,32.3,0.87
7.28333300000003,5.08333300000004,202,South East,Umumba,5.083333,7.283333,20-50 cm,2,5,0.07,1.3,4.5,268,87.6,23.46,6.9,2.45,7.22,28,0.75
7.21666700000003,6.75000000000006,203,South East,Uvuru,6.75,7.216667,0-20 cm,1,5,0.2,2.4,4,200,84,195.5,115,3.4,3.5,20,28
7.21666700000003,6.75000000000006,204,South East,Uvuru,6.75,7.216667,20-50 cm,2,5,0.2,1.4,4,140,60,117.3,92,2.07,1.87,14,21
8.26666700000004,5.38333300000005,205,South East,Uyanga,5.383333,8.266667,0-20 cm,1,5.9,0.15,1.4,2.6,200,180,125.12,64.4,19.4,3,12,3
8.26666700000004,5.38333300000005,206,South East,Uyanga,5.383333,8.266667,20-50 cm,2,5.4,0.13,0.44,0.5,200,60,54.74,50.6,15.1,1.4,4,4
7.93333300000006,5.05000000000007,207,South East,Uyo,5.05,7.933333,0-20 cm,1,4.5,0.14,2.08,0.83,368,60,31.28,18.4,32,2,2.84,28
7.93333300000006,5.05000000000007,208,South East,UYo,5.05,7.933333,20-50 cm,2,4.5,0.09,1.6,48,140,50.4,27.37,11.5,23,2.11,1.25,19.5
3.88338300000004,7.57433300000002,209,South West soils,Akinyele,7.574333,3.883383,0-20 cm,1,7.3,0.164,1.584,12.37,1252,154.8,304.98,57.5,7.41,2.84,372,124
3.88338300000004,7.57433300000002,210,South West soils,Akinyele,7.574333,3.883383,20-40 cm,2,6.8,0.063,0.612,1.95,136,104.4,58.65,46,3.26,3.64,110.5,104.3
3.88338300000004,7.57433300000002,211,South West soils,Akinyele,7.574333,3.883383,40-60 cm,3,5.9,0.034,0.324,1.67,960,78,86.02,52.9,1.63,2.88,248,138
3.86371700000007,7.61900000000003,212,South West soils,Akinyele,7.619,3.863717,0-20 cm,1,6.1,0.321,3.096,3.34,1318,168,129.03,94.3,3.54,0.31,275,515
3.86371700000007,7.61900000000003,213,South West soils,Akinyele,7.619,3.863717,20-40 cm,2,6.8,0.015,0.144,0.83,330,64.8,50.83,59.8,0.93,1.42,264,167
3.86371700000007,7.61900000000003,214,South West soils,Akinyele,7.619,3.863717,40-60 cm,3,6.3,0.011,0.108,0.97,352,75.6,23.46,69,1.11,0.63,189,140
3.76080000000007,7.68203300000005,215,South West soils,Akinyele,7.682033,3.7608,0-20 cm,1,6.7,0.114,1.098,1.67,1292,151.2,164.22,62.1,3.45,1.47,411,130
3.76080000000007,7.68203300000005,216,South West soils,Akinyele,7.682033,3.7608,20-40 cm,2,6,0.047,0.45,0.14,800,124.8,89.93,62.1,1.97,1.16,281,150
3.76080000000007,7.68203300000005,217,South West soils,Akinyele,7.682033,3.7608,40-60 cm,3,5.8,0.035,0.342,0.28,940,132,78.2,62.1,1.15,0.88,144,123
3.92931700000003,7.63283300000006,218,South West soils,Akinyele,7.632833,3.929317,0-20 cm,1,6.4,0.291,2.808,3.48,1912,187.2,105.57,55.2,7.72,1.37,344,161
3.92931700000003,7.63283300000006,219,South West soils,Akinyele,7.632833,3.929317,20-40 cm,2,6.4,0.078,0.756,0.14,896,88.8,105.57,62.1,2.15,1.16,257,177
3.92931700000003,7.63283300000006,220,South West soils,Akinyele,7.632833,3.929317,40-60 cm,3,6.3,0.06,0.576,1.11,1062,152.4,101.66,62.1,1.01,1.82,126,143
3.81788300000005,7.83141700000004,221,South West soils,Afijio,7.831417,3.817883,0-20 cm,1,6.4,0.172,1.656,3.34,1606,183.6,121.21,52.9,3.18,1.47,386,138
3.81788300000005,7.83141700000004,222,South West soils,Afijio,7.831417,3.817883,20-40 cm,2,6.1,0.058,0.558,1.11,830,124.8,148.58,48.3,0.99,1.34,222,131
3.81788300000005,7.83141700000004,223,South West soils,Afijio,7.831417,3.817883,40-60 cm,3,5.4,0.05,0.486,1.11,858,168,148.58,59.8,1.06,0.99,129,141
3.92180000000008,7.65535000000006,224,South West soils,Akinyele,7.65535,3.9218,0-20 cm,1,5.9,0.127,1.224,0.83,554,82.8,168.13,55.2,2.28,0.95,205,128
3.92180000000008,7.65535000000006,225,South West soils,Akinyele,7.65535,3.9218,20-40 cm,2,5.5,0.054,0.522,1.25,306,79.2,97.75,64.4,1.19,1.12,202,154
3.92180000000008,7.65535000000006,226,South West soils,Akinyele,7.65535,3.9218,40-60 cm,3,5.6,0.071,0.684,2.36,294,63.6,136.85,52.9,1.09,1.07,145,110
3.96358300000003,7.77503300000006,227,South West soils,Afijio,7.775033,3.963583,0-20 cm,1,6.6,0.299,2.88,7.23,2210,411.6,132.94,57.5,2.82,0.93,347,166
3.96358300000003,7.77503300000006,228,South West soils,Afijio,7.775033,3.963583,20-40 cm,2,5.7,0.05,0.486,0.7,1712,522,156.4,73.6,1.73,0.62,131,105
3.90796700000004,7.65535000000006,229,South West soils,Akinyele,7.65535,3.907967,0-20 cm,1,5.8,0.172,1.656,2.36,988,213.6,164.22,57.5,4.62,2.36,414,154
3.90796700000004,7.65535000000006,230,South West soils,Akinyele,7.65535,3.907967,20-40 cm,2,5.9,0.071,0.684,1.11,858,152.4,125.12,59.8,3.13,2.34,231,143
3.90796700000004,7.65535000000006,231,South West soils,Akinyele,7.65535,3.907967,40-60 cm,3,5.8,0.05,0.486,0.42,990,190.8,70.38,57.5,1.05,1.3,104,189
3.77861700000005,7.72078300000004,232,South West soils,Afijio,7.720783,3.778617,0-20 cm,1,6.4,0.17,1.638,3.34,1288,180,183.77,64.4,2.62,0.72,262,148
3.77861700000005,7.72078300000004,233,South West soils,Afijio,7.720783,3.778617,20-40 cm,2,5.9,0.06,0.576,0.14,678,140.4,101.66,64.4,1.68,0.79,184,134
3.77861700000005,7.72078300000004,234,South West soils,Afijio,7.720783,3.778617,40-60 cm,3,5.6,0.075,0.72,0.28,964,151.2,136.85,64.4,2.46,1.55,198,138
3.87091700000002,8.18080000000003,235,South West soils,Afijio,8.1808,3.870917,0-20 cm,1,5.4,0.185,1.782,9.73,404,60,31.28,52.9,1.02,1.1,130,110
3.87091700000002,8.18080000000003,236,South West soils,Afijio,8.1808,3.870917,20-40 cm,2,6.4,0.123,1.188,2.36,668,87.6,39.1,48.3,0.66,1.34,218,108.7
4.00545000000005,7.78408300000007,237,South West soils,Afijio,7.784083,4.00545,0-20 cm,1,6.8,0.202,1.944,35.31,1398,90,35.19,55.2,2,1.18,171,118
3.86826700000006,7.80938300000003,238,South West soils,Afijio,7.809383,3.868267,0-20 cm,1,6.4,0.093,0.9,1.95,578,79.2,31.28,46,1.06,1.13,6.5,116
3.86826700000006,7.80938300000003,239,South West soils,Afijio,7.809383,3.868267,20-40 cm,2,6.2,0.026,0.252,0.14,404,55.2,54.74,50.6,0.65,1.38,16.1,127
5.23916700000007,7.41346700000003,240,South West soils,Akure North,7.413467,5.239167,0-20 cm,1,6,0.198,1.908,1.95,1368,129.6,35.19,50.6,4.43,1.71,345,141
5.24908300000004,7.34138300000006,241,South West soils,Akure North,7.341383,5.249083,0-20 cm,1,7.1,0.349,3.366,219.48,13622,259.2,70.38,55.2,18.08,3.56,370,137
5.28845000000007,7.27740000000006,242,South West soils,Akure North,7.2774,5.28845,0-20 cm,1,6.9,0.213,2.052,10.56,2020,118.8,62.56,62.1,4.65,1.77,348,168
5.24398300000007,7.31675000000007,243,South West soils,Akure North,7.31675,5.243983,0-20 cm,1,7.1,0.383,3.69,34.33,7106,486,156.4,50.6,9.79,1.47,420,138
5.10635000000002,7.33135000000004,244,South West soils,Akure South,7.33135,5.10635,0-20 cm,1,6.4,0.162,1.566,1.81,2060,277.2,62.56,46,3.58,12.75,342,175
5.12090000000006,7.31476700000007,245,South West soils,Akure South,7.314767,5.1209,0-20 cm,1,6,0.14,1.35,7.92,1682,118.8,50.83,46,3.13,1.43,153,234
5.23078300000003,7.19395000000003,246,South West soils,Akure South,7.19395,5.230783,0-20 cm,1,6.8,0.118,1.134,2.5,1332,158.4,74.29,52.9,2.55,1.56,218,152
4.73905000000002,7.58740000000006,247,South West soils,Ilesa East,7.5874,4.73905,0-20 cm,1,6.8,0.172,1.656,2.92,6072,421.2,89.93,59.8,10.22,6.55,677.03,124
4.77010000000007,7.61380000000003,248,South West soils,Ilesa East,7.6138,4.7701,0-20 cm,1,5.3,0.118,1.134,1.95,638,85.2,50.83,48.3,1.27,1.2,115.02,175
4.71963300000004,7.61713300000002,249,South West soils,Ilesa West,7.617133,4.719633,0-20 cm,1,5.3,0.134,1.296,4.31,3348,475.2,86.02,41.4,4.59,2.06,244.01,176
4.70758300000006,7.60165000000006,250,South West soils,Ilesa West,7.60165,4.707583,0-20 cm,1,5.2,0.196,1.89,0.97,1722,272.4,86.02,36.8,1.86,2.97,454.04,150
4.67923300000007,7.60350000000005,251,South West soils,Ilesa West,7.6035,4.679233,0-20 cm,1,6.3,0.123,1.188,1.53,1352,156,89.93,59.8,2.5,1.84,380.05,143.16
3.86440000000005,7.84166700000003,252,South West soils,Afijio,7.841667,3.8644,0-20 cm,1,6.2,0.112,1.08,2.64,1382,157.2,74.29,43.7,2.03,1.02,300.04,166
5.71783000000005,6.68580600000007,253,Wells and Ore Farm,A19(0-15),6.685806,5.71783,0-15 cm,1,5.8,0.079928,0.823162,2.755809,508.6924,91.90752,68.037519,31.72988,36.195341,2.824188,77.754963,78.405727
5.71211400000004,6.68583800000005,254,Wells and Ore Farm,A21(0-15),6.685838,5.712114,0-15 cm,1,5.9,0.080304,1.231626,14.635347,485.413,135.30552,82.592494,32.18827,14.026572,1.660228,10.398375,185.550998
5.74356700000004,6.68852100000004,255,Wells and Ore Farm,B10(0-15),6.688521,5.743567,0-15 cm,1,4.5,0.099069,1.24892,1.723794,153.6832,34.04352,53.482544,31.52955,61.9835,1.078248,1.663855,211.662031
5.73785200000003,6.68855300000007,256,Wells and Ore Farm,B12(0-15),6.688553,5.737852,0-15 cm,1,4.9,0.075344,0.96247,1.652142,194.422,37.44732,53.482544,31.09922,26.69444,1.078248,10.566347,174.746433
5.72927800000002,6.68860000000006,257,Wells and Ore Farm,B15(0-15),6.6886,5.729278,0-15 cm,1,5.1,0.089411,1.01461,3.278943,310.8184,57.86988,118.979345,33.80195,12.216877,1.078248,18.628981,154.938064
5.72642000000008,6.68861600000002,258,Wells and Ore Farm,B16(0-15),6.688616,5.72642,0-15 cm,1,4.8,0.121374,0.709629,3.078627,642.5484,90.20568,111.702053,28.92204,38.45746,1.660228,30.890903,274.688661
5.72356200000007,6.68863200000004,259,Wells and Ore Farm,B17(0-15),6.688632,5.723562,0-15 cm,1,5,0.119294,1.567337,5.888451,427.2148,73.1868,53.482544,26.29153,4.525671,1.078248,10.398375,205.359368
5.71498800000006,6.68867900000004,260,Wells and Ore Farm,B20(0-15),6.688679,5.714988,0-15 cm,1,5.7,0.123633,1.275954,3.747376,718.206,89.35476,75.314811,27.07077,25.337168,1.660228,49.367773,165.742629
5.75214100000005,6.68847300000004,261,Wells and Ore Farm,B7(0-15),6.688473,5.752141,0-15 cm,1,6.8,0.051795,1.56,3.901446,308,51.6,74.29,27.6,31.82,6.25,61,180
5.76930400000003,6.69123400000007,262,Wells and Ore Farm,C1(0-15),6.691234,5.769304,0-15 cm,1,6.6,0.058886,0.94,2.642105,250,46.8,113.39,27.6,95.91,5,30,195
5.74072500000005,6.69139400000006,263,Wells and Ore Farm,C11(0-15),6.691394,5.740725,0-15 cm,1,7.9,0.076033,0.773882,2.93879,834.6024,68.08116,57.12119,27.66762,9.04991,1.660228,12.917948,71.202684
5.73786700000005,6.69141000000008,264,Wells and Ore Farm,C12(0-15),6.69141,5.737867,0-15 cm,1,7.4,0.097105,1.025756,10.333936,1148.873,106.37352,89.869786,29.74682,23.075049,1.660228,16.949265,157.639205
5.73500900000005,6.69142600000004,265,Wells and Ore Farm,C13(0-15),6.691426,5.735009,0-15 cm,1,6.8,0.066734,0.810645,7.295289,623.4526,76.79916,89.78924,26.34788,21.265354,1.660228,25.532578,141.300105
5.73215200000004,6.69144200000005,266,Wells and Ore Farm,C14(0-15),6.691442,5.732152,0-15 cm,1,7.5,0.10151,0.969884,3.491972,1113.641,79.3476,122.713395,27.87807,19.455658,1.660228,57.783187,115.218487
5.72643600000004,6.69147300000003,267,Wells and Ore Farm,C16(0-15),6.691473,5.726436,0-15 cm,1,7.3,0.069947,0.704871,13.436145,798.52,98.03616,126.371591,33.80563,14.93142,1.660228,50.728367,88.237503
5.72357800000003,6.69148900000005,268,Wells and Ore Farm,C17(0-15),6.691489,5.723578,0-15 cm,1,6.5,0.122772,1.20795,3.853312,734.3286,108.22992,100.763828,29.69116,10.859605,1.078248,53.247945,112.520388
5.72072000000003,6.69150500000006,269,Wells and Ore Farm,C18(0-15),6.691505,5.72072,0-15 cm,1,6.4,0.068687,0.722744,2.573213,722.6574,90.39084,93.447436,22.35922,14.478996,1.660228,50.728367,98.13053
5.71786200000003,6.69152100000002,270,Wells and Ore Farm,C19(0-15),6.691521,5.717862,0-15 cm,1,4.7,0.09309,1.079801,5.983601,524.2478,120.12252,126.371591,25.43386,25.337168,1.660228,21.501252,283.399954
5.71500400000002,6.69153700000004,271,Wells and Ore Farm,C20(0-15),6.691537,5.715004,0-15 cm,1,4.9,0.166396,1.479521,4.361423,448.3854,209.31792,166.612138,24.19025,29.408983,1.078248,23.348944,197.960171
5.76358900000002,6.69126600000004,272,Wells and Ore Farm,C3(0-15),6.691266,5.763589,0-15 cm,1,6.4,0.102281,1.13,4.925278,540,110.4,50.83,25.3,90,5,82,165
5.76073100000002,6.69128200000006,273,Wells and Ore Farm,C4(0-15),6.691282,5.760731,0-15 cm,1,6.5,0.065612,0.93,3.645263,308,45.6,43.01,25.3,13.18,2.5,25,170
5.75787300000007,6.69129800000007,274,Wells and Ore Farm,C5(0-15),6.691298,5.757873,0-15 cm,1,6.3,0.079292,1.35,7.794075,470,51.6,39.1,25.3,11.82,2.5,24,230
5.75501500000007,6.69131400000003,275,Wells and Ore Farm,C6(0-15),6.691314,5.755015,0-15 cm,1,6.3,0.043851,0.89,3.731107,272,46.8,46.92,25.3,18.64,2.5,46,130
5.74929900000006,6.69134600000007,276,Wells and Ore Farm,C8(0-15),6.691346,5.749299,0-15 cm,1,6.6,0.049138,0.76,6.612937,272,64.8,62.56,25.3,9.55,2.5,70,170
5.73216700000006,6.69429900000006,277,Wells and Ore Farm,D14(0-15),6.694299,5.732167,0-15 cm,1,4.1,0.273398,2.49605,6.631933,349.1806,156.65016,159.295746,26.79408,32.57595,1.660228,21.837196,280.701856
5.72930900000006,6.69431500000007,278,Wells and Ore Farm,D15(0-15),6.694315,5.729309,0-15 cm,1,5,0.134146,1.236469,2.679535,430.8786,157.49964,166.612138,21.45601,142.06252,1.660228,15.622235,114.319121
5.72645200000005,6.69433100000003,279,Wells and Ore Farm,D16(0-15),6.694331,5.726452,0-15 cm,1,6.7,0.08851,1.105159,5.264388,838.2146,76.50816,68.191573,24.03086,10.407181,1.078248,34.600202,129.537151
5.72359400000005,6.69434700000005,280,Wells and Ore Farm,D17(0-15),6.694347,5.723594,0-15 cm,1,8.3,0.148164,1.189276,22.038967,2403.9008,142.02912,108.388719,22.44271,23.075049,2.824188,93.058115,92.672086
5.71787800000004,6.69437800000003,281,Wells and Ore Farm,D19(0-15),6.694378,5.717878,0-15 cm,1,6,0.130248,1.403451,10.02306,780.0108,138.62544,141.277684,23.35489,33.933221,1.660228,29.72871,184.385175
5.71216200000003,6.69441000000006,282,Wells and Ore Farm,D21(0-15),6.69441,5.712162,0-15 cm,1,5.5,0.198259,1.43799,4.240077,1519.2008,283.2822,218.01769,23.66378,21.265354,1.660228,170.330069,110.655044
5.76360500000004,6.69412300000005,283,Wells and Ore Farm,D3(0-15),6.694123,5.763605,0-15 cm,1,6.5,0.112359,0.74,5.839895,610,57.6,35.19,25.3,11.82,6.25,101,125
5.76074700000004,6.69413900000006,284,Wells and Ore Farm,D4(0-15),6.694139,5.760747,0-15 cm,1,6.5,0.092896,0.94,13.524927,592,92.4,62.56,25.3,15.45,3.75,62,140
5.75217300000003,6.69418700000006,285,Wells and Ore Farm,D7(0-15),6.694187,5.752173,0-15 cm,1,6.1,0.112974,1.13,3.83358,388,55.2,50.83,25.3,8.64,3.75,63,210
5.74931500000002,6.69420300000007,286,Wells and Ore Farm,D8(0-15),6.694203,5.749315,0-15 cm,1,6.6,0.115199,1.19,11.056584,642,70.8,46.92,27.6,13.57,2.5,70,135
5.76933700000006,6.69694800000002,287,Wells and Ore Farm,E1(0-15),6.696948,5.769337,0-15 cm,1,6.8,0.06988,0.83,3.303236,314,57.6,43.01,27.6,9.05,3.75,48,140
5.74361500000003,6.69709300000005,288,Wells and Ore Farm,E10(0-15),6.697093,5.743615,0-15 cm,1,6.4,0.128194,1.541509,9.28343,954.6226,78.21,75.500145,22.79139,12.669301,1.078248,4.027386,223.048536
5.74075700000003,6.69710900000007,289,Wells and Ore Farm,E11(0-15),6.697109,5.740757,0-15 cm,1,5.1,0.087176,1.044575,3.984288,419.1462,63.74436,79.154431,25.42972,9.04991,1.660228,24.185287,120.545672
5.73789900000003,6.69712500000003,290,Wells and Ore Farm,E12(0-15),6.697125,5.737899,0-15 cm,1,6.5,0.052336,0.657227,3.138336,477.3502,55.23516,79.154431,28.22399,5.882943,1.078248,21.161602,100.764417
5.73504100000002,6.69714000000005,291,Wells and Ore Farm,E13(0-15),6.69714,5.735041,0-15 cm,1,5,0.165546,1.489092,8.092317,733.4476,109.69416,144.93197,22.72837,28.504135,1.660228,98.601538,169.998808
